Start	Stop	Gene	ESC_WT.bam
5777906	5783470	REP_L1Md_F2	0
5783477	5787845	REP_IAPEz-int	2
5789666	5793092	REP_L1Md_A	1
5793339	5798845	REP_Lx3_Mus	0
5798997	5804486	REP_L1Md_T	1
5811331	5818598	REP_L1Md_T	31
5820709	5827885	REP_L1Md_F2	1
5827895	5834814	REP_L1_Mus2	1
5854443	5857260	REP_ETnERV2-int	1
5862168	5867180	REP_Lx3_Mus	0
5867676	5872602	REP_L1VL4	0
5876029	5880167	REP_L1_Mur3	0
5890226	5892380	REP_RMER17B	0
5894919	5903564	REP_L1Md_F3	1
5904502	5909356	REP_L1_Mur1	0
5910941	5917027	REP_L1VL4	1
5924269	5937240	REP_ETnERV2-int	0
5943337	5950410	REP_L1Md_A	8
5952076	5956949	REP_L1Md_A	3
5965365	5969809	REP_L1Md_F2	1
5977038	5979351	REP_L1_Mur2	2
5983875	5987248	REP_Lx5	0
6001612	6007717	REP_L1Md_F2	1
6026770	6033108	REP_L1Md_T	6
6037271	6042070	REP_L1VL1	1
6047319	6050112	REP_L1VL1	1
6061713	6066912	REP_L1Md_F2	0
6176902	6180231	REP_MuRRS4-int	15
6185740	6188626	REP_Lx5	0
6286168	6292350	REP_Lx5	4
6487287	6491026	REP_L1Md_A	2
6503518	6510100	REP_L1Md_A	26
6511041	6515219	REP_Lx3C	0
6534636	6537753	REP_MYSERV6-int	2
6543446	6550730	REP_L1Md_T	20
6555321	6563181	REP_IAPEY3-int	1
6563471	6565645	REP_IAPLTR3-int	0
6569393	6577241	REP_IAPEy-int	2
6585663	6587720	REP_RodERV21-int	0
6599029	6601324	REP_MuRRS4-int	0
6798663	6801073	REP_L1Md_F2	0
6895078	6901019	REP_L1Md_F2	2
6960961	6967603	REP_MMERVK10C-int	1
6971455	6975122	REP_ETnERV-int	172
6995467	7001656	REP_MMERGLN-int	0
7018479	7031603	REP_RLTR4_MM-int	26
7033078	7042569	REP_IAPLTR3-int	6
7099549	7103620	REP_ETnERV2-int	1
7109381	7122349	REP_MMERVK10C-int	5
7142351	7147526	REP_L1_Mus1	5
7149989	7153785	REP_L1_Mus2	3
7169137	7181054	REP_L1Md_T	3
7203539	7207054	REP_L1Md_F	0
7208346	7211211	REP_L1Md_F2	0
7213888	7216076	REP_L1_Mm	1
7224577	7230318	REP_L1Md_F2	1
7253642	7261255	REP_L1_Mus3	1
7280292	7285823	REP_L1_Mm	0
7292021	7299933	REP_L1Md_F2	0
7301704	7307890	REP_L1Md_F2	0
7309415	7311902	REP_RLTR45-int	0
7316565	7319100	REP_L1_Mm	1
7356109	7362354	REP_L1Md_F3	1
7395890	7403237	REP_L1Md_F2	0
7403406	7405597	REP_Lx2	0
7407231	7410500	REP_MMERVK10C-int	0
7435152	7441677	REP_L1Md_F2	0
7461407	7467468	REP_Lx2	0
7467484	7471272	REP_L1Md_F	1
7473037	7479715	REP_L1Md_F2	0
7481070	7487610	REP_L1Md_A	5
7523267	7527879	REP_L1Md_A	1
7541373	7544523	REP_L1_Mm	0
7552613	7558304	REP_L1Md_F2	0
7558473	7560677	REP_Lx2	0
7570163	7575030	REP_ETnERV2-int	395
7577954	7581540	REP_L1Md_Gf	0
7585718	7591863	REP_L1_Mus3	0
7601671	7607142	REP_L1Md_F2	0
7607957	7610488	REP_L1Md_F2	0
7610492	7620812	REP_L1_Mus3	3
7650940	7653017	REP_ORR1A1-int	1
7682268	7689452	REP_L1Md_F2	0
7693749	7697300	REP_IAPEY3-int	0
7699346	7702262	REP_L1_Mur2	0
7712700	7720152	REP_L1Md_A	3
7726704	7730871	REP_L1_Mus3	0
7730900	7733084	REP_IAPEz-int	1
7733086	7735429	REP_L1_Mus3	0
7746888	7754155	REP_IAPEz-int	5
7754157	7758740	REP_IAPEz-int	3
7758742	7763325	REP_IAPEz-int	3
7774409	7778242	REP_L1Md_F2	0
7778244	7787853	REP_L1Md_F3	0
7815078	7821328	REP_L1Md_F3	0
7845190	7849579	REP_L1_Mur1	0
7856981	7864330	REP_L1Md_F2	0
7864499	7866705	REP_Lx2	0
7876263	7881126	REP_ETnERV2-int	385
7884138	7887705	REP_L1Md_Gf	1
7937728	7940213	REP_IAPEY3-int	0
7942253	7945171	REP_L1_Mur2	0
7955630	7963292	REP_L1Md_T	3
7969833	7974009	REP_L1VL2	0
7974038	7976222	REP_IAPEz-int	1
7976224	7978568	REP_L1_Mus3	0
7990025	7997292	REP_IAPEz-int	1
8008403	8012238	REP_L1Md_F2	0
8012240	8021845	REP_L1Md_F3	0
8049092	8055341	REP_L1Md_F3	0
8079168	8083549	REP_L1_Mur1	0
8090965	8098316	REP_L1Md_F2	0
8098485	8100692	REP_Lx2	0
8109870	8115053	REP_ETnERV2-int	282
8118065	8121648	REP_L1Md_A	0
8125793	8131928	REP_L1_Mus3	0
8154497	8157994	REP_L1Md_F	0
8159271	8162119	REP_L1Md_F2	0
8164794	8166981	REP_L1_Mm	1
8175884	8181954	REP_L1Md_A	0
8231971	8234702	REP_L1Md_F	0
8236520	8244448	REP_L1Md_F2	0
8250617	8255695	REP_L1Md_F2	0
8274524	8284910	REP_L1Md_F2	0
8285712	8292112	REP_L1Md_T	3
8301007	8303194	REP_L1_Mm	0
8305870	8308718	REP_L1Md_F2	0
8309996	8313494	REP_L1Md_F	0
8332935	8339649	REP_IAPEz-int	7
8342796	8348932	REP_L1_Mus3	0
8353095	8356680	REP_L1Md_Gf	1
8359692	8364879	REP_ETnERV2-int	303
8374063	8376269	REP_Lx2	0
8376438	8382114	REP_L1Md_F2	0
8390178	8393250	REP_L1Md_F2	0
8453122	8463515	REP_L1Md_F2	0
8464315	8470496	REP_L1Md_T	0
8479354	8481541	REP_L1_Mm	0
8484217	8487065	REP_L1Md_F2	0
8488344	8491841	REP_L1Md_F	0
8514423	8520559	REP_L1_Mus3	0
8524714	8528306	REP_L1Md_Gf	2
8531318	8536181	REP_ETnERV2-int	426
8545739	8547945	REP_Lx2	0
8548114	8553803	REP_L1Md_F2	0
8561877	8567262	REP_L1Md_F2	0
8584551	8586839	REP_L1Md_F2	0
8591117	8597367	REP_L1Md_F3	0
8624592	8634201	REP_L1Md_F3	1
8634203	8638036	REP_Lx2	0
8649120	8653703	REP_IAPEz-int	2
8653705	8658288	REP_IAPEz-int	5
8658290	8665557	REP_IAPEz-int	7
8721340	8724279	REP_ETnERV-int	260
8733463	8735669	REP_Lx2	0
8735838	8741514	REP_L1Md_F2	1
8749578	8754962	REP_L1Md_F2	0
8772040	8774353	REP_L1Md_F2	0
8778633	8784882	REP_L1Md_F3	0
8812122	8821742	REP_L1Md_F3	0
8821744	8825576	REP_Lx2	0
8836633	8843861	REP_IAPEz-int	4
8855314	8857657	REP_L1_Mus3	0
8857659	8859843	REP_IAPEz-int	3
8859872	8864058	REP_L1_Mus3	0
8870613	8878275	REP_L1Md_T	4
8888722	8891661	REP_L1_Mur2	0
8893706	8897257	REP_IAPEY3-int	0
8901579	8908741	REP_L1Md_A	0
8921368	8927373	REP_MERVL-int	7
8943477	8945554	REP_ORR1A1-int	1
8975529	8987865	REP_L1Md_F	2
8988666	8994174	REP_L1Md_T	2
9003981	9010129	REP_L1_Mus3	0
9014325	9017910	REP_L1Md_Gf	0
9020896	9025763	REP_ETnERV2-int	209
9035244	9037447	REP_Lx2	0
9037616	9043298	REP_L1Md_F2	1
9051348	9056456	REP_L1Md_F2	0
9069992	9076262	REP_L1Md_F3	1
9094692	9101807	REP_IAPEz-int	8
9119502	9125655	REP_L1Md_A	3
9127010	9133702	REP_L1Md_F2	0
9135467	9139266	REP_L1Md_F	0
9139282	9145339	REP_Lx2	0
9167198	9169628	REP_L1_Mus3	0
9169770	9176621	REP_L1_Mus3	3
9184999	9189346	REP_MMERVK10C-int	0
9193059	9195219	REP_L1Md_F	0
9198682	9204821	REP_L1Md_F2	0
9229953	9233221	REP_MMERVK10C-int	0
9234854	9237045	REP_Lx2	0
9237214	9244557	REP_L1Md_F2	0
9251088	9256184	REP_L1Md_F2	0
9273058	9277419	REP_L1Md_A	5
9281671	9288450	REP_L1Md_F3	2
9323204	9325739	REP_L1_Mm	1
9330428	9332907	REP_RLTR45-int	0
9334453	9340592	REP_L1Md_F2	0
9342410	9350349	REP_L1Md_F2	1
9356519	9361597	REP_L1Md_F2	0
9380429	9390816	REP_L1Md_F2	0
9391617	9398016	REP_L1Md_T	3
9406919	9409106	REP_L1_Mm	0
9411781	9414629	REP_L1Md_F2	0
9415906	9419403	REP_L1Md_F	0
9441972	9448107	REP_L1_Mus3	0
9502281	9511088	REP_L1Md_F3	0
9511090	9514925	REP_Lx2	0
9526038	9533305	REP_IAPEz-int	1
9544762	9547106	REP_L1_Mus3	0
9547108	9549292	REP_IAPEz-int	2
9549321	9553497	REP_L1VL2	0
9560038	9567700	REP_L1Md_T	1
9578159	9581077	REP_L1_Mur2	0
9583117	9585548	REP_IAPEY3-int	0
9590946	9598118	REP_L1Md_F2	0
9627356	9629434	REP_ORR1A1-int	0
9659530	9669947	REP_L1Md_F2	1
9670748	9675567	REP_L1Md_T	1
9678584	9683453	REP_ETnERV2-int	243
9693029	9695233	REP_Lx2	0
9695402	9701070	REP_L1Md_F2	0
9709169	9714277	REP_L1Md_F2	0
9729582	9731877	REP_L1Md_F2	0
9736117	9742710	REP_L1Md_F3	2
9778033	9787670	REP_IAPEz-int	3
9790351	9793213	REP_L1Md_F2	0
9794503	9799707	REP_Lx2	0
9810763	9816261	REP_L1Md_T	0
9826060	9832182	REP_L1_Mus3	0
9846620	9853291	REP_L1Md_F2	0
9855056	9858869	REP_L1Md_F	0
9858885	9864943	REP_Lx2	0
9886472	9888902	REP_L1_Mus3	0
9889044	9895895	REP_L1_Mus3	0
9904267	9908616	REP_MMERVK10C-int	0
9912322	9914479	REP_L1Md_F	0
9917942	9924081	REP_L1Md_F2	0
9949289	9952558	REP_MMERVK10C-int	0
9954191	9956384	REP_Lx2	0
9956553	9963897	REP_L1Md_F2	0
9970423	9975515	REP_L1Md_F2	0
9992376	9996737	REP_L1Md_A	2
10000990	10007771	REP_L1Md_F3	0
10042493	10045028	REP_L1_Mm	0
10049769	10052248	REP_RLTR45-int	0
10053791	10059926	REP_L1Md_F2	0
10061744	10069671	REP_L1Md_F2	0
10075864	10080943	REP_L1Md_F2	0
10096566	10101647	REP_L1Md_F2	0
10120718	10131111	REP_L1Md_F2	0
10131911	10138092	REP_L1Md_T	0
10146945	10149132	REP_L1_Mm	0
10151808	10154656	REP_L1Md_F2	0
10155935	10159432	REP_L1Md_F	0
10247448	10253697	REP_L1Md_F3	1
10277363	10281762	REP_L1_Mur1	0
10289155	10296490	REP_L1Md_F2	1
10296659	10298865	REP_Lx2	0
10308049	10313236	REP_ETnERV2-int	318
10316248	10319833	REP_L1Md_Gf	0
10323996	10330132	REP_L1_Mus3	0
10333279	10339993	REP_IAPEz-int	8
10359434	10362932	REP_L1Md_F	0
10364210	10367058	REP_L1Md_F2	0
10369734	10371921	REP_Lx2	0
10381034	10387216	REP_L1Md_T	0
10388018	10398404	REP_L1Md_F2	1
10417233	10422311	REP_L1_Mm	0
10428480	10436409	REP_L1Md_F2	0
10438227	10444367	REP_L1Md_F2	0
10451571	10454106	REP_L1_Mm	1
10488831	10495616	REP_L1Md_F3	1
10517086	10519252	REP_L1Md_T	4
10529188	10533294	REP_L1Md_F2	0
10540805	10548132	REP_L1Md_F2	0
10548301	10550498	REP_Lx2	0
10552132	10555394	REP_MMERVK10C-int	0
10580520	10587046	REP_L1Md_F2	1
10590503	10592671	REP_L1Md_F	0
10596413	10600408	REP_MMERVK10C-int	0
10609099	10616242	REP_L1_Mus3	2
10616385	10618814	REP_L1_Mus3	0
10640343	10646400	REP_Lx2	0
10646416	10650193	REP_L1Md_F	0
10651960	10658659	REP_L1Md_F2	0
10692632	10701773	REP_L1Md_F3	1
10705922	10708434	REP_L1Md_F2	0
10719244	10723050	REP_Lx2B	0
10729819	10736040	REP_L1_Mus1	0
10736042	10738428	REP_Lx5	0
10802299	10809192	REP_L1Md_F2	0
10812616	10818941	REP_L1Md_F2	1
10824510	10829350	REP_Lx3_Mus	0
10829452	10832250	REP_Lx3_Mus	1
10832611	10835278	REP_MMVL30-int	0
10836548	10840381	REP_ETnERV2-int	0
10847797	10851696	REP_MurERV4_19-int	0
10852178	10858066	REP_Lx3B	1
10872758	10877085	REP_Lx	0
10882473	10884908	REP_IAPEY3-int	0
10900197	10906590	REP_L1Md_A	7
10917590	10924670	REP_L1Md_F2	0
10927039	10929818	REP_L1Md_F	0
10951596	10956306	REP_L1_Mur1	1
10969495	10971992	REP_L1_Mus1	0
10978809	10983715	REP_L1VL2	0
10984500	10986589	REP_Lx6	0
10987179	10993388	REP_L1Md_A	3
11003610	11005743	REP_Lx	0
11008613	11018132	REP_L1_Mus2	0
11019352	11024457	REP_L1_Mur1	0
11038632	11040972	REP_MYSERV16_I-int	0
11056677	11064135	REP_L1Md_T	28
11089062	11091760	REP_RodERV21-int	0
11096176	11102077	REP_L1_Mus1	0
11109177	11111195	REP_Lx3A	0
11124838	11127096	REP_Lx2B	0
11128694	11133138	REP_L1_Mur3	0
11144942	11148337	REP_L1Md_T	2
11153793	11157109	REP_L1_Mus1	0
11161864	11163904	REP_Lx3A	0
11170840	11172876	REP_L1VL2	0
11178917	11181169	REP_Lx2B	0
11183755	11186768	REP_L1_Mur3	0
11204606	11210771	REP_L1Md_F2	0
11226186	11232525	REP_L1Md_F2	0
11232533	11234713	REP_L1_Mm	0
11255580	11261618	REP_L1Md_F3	1
11262827	11264949	REP_L1_Mur3	0
11265042	11267555	REP_Lx6	0
11278182	11285143	REP_Lx2	0
11285435	11291464	REP_L1Md_F3	0
11325467	11327591	REP_MusHAL1	0
11341716	11343969	REP_Lx2A	0
11343980	11350358	REP_Lx2A	0
11355846	11358587	REP_MuRRS-int	0
11358707	11365422	REP_MuRRS-int	0
11370668	11373792	REP_Lx3_Mus	0
11375082	11377916	REP_L1Md_F3	0
11410145	11416786	REP_MERVL-int	12
11420761	11426266	REP_MMERVK10C-int	1
11442084	11446474	REP_MMERVK10C-int	0
11446781	11449886	REP_L1Md_A	0
11449889	11453394	REP_L1_Mur2	0
11453521	11456587	REP_L1_Mus2	0
11457437	11465406	REP_MMETn-int	2
11467749	11470030	REP_ORR1A2-int	0
11473902	11477000	REP_L1_Mur3	1
11479800	11486091	REP_L1Md_F3	6
11494683	11501810	REP_IAPEz-int	12
11509744	11521513	REP_L1Md_A	6
11521515	11523776	REP_IAPEy-int	0
11535875	11539148	REP_Lx3C	0
11547937	11557037	REP_L1Md_A	222
11557040	11559654	REP_MMETn-int	170
11599396	11602401	REP_Lx3_Mus	0
11606834	11618519	REP_MERVL-int	3
11626283	11632607	REP_MuRRS-int	0
11636946	11644360	REP_IAPEz-int	5
11645699	11648549	REP_L1Md_F3	0
11682957	11688458	REP_MMERVK10C-int	1
11702686	11706108	REP_MMERVK10C-int	0
11706120	11709095	REP_L1Md_A	2
11709914	11712840	REP_L1Md_A	0
11712843	11716253	REP_L1_Mur2	0
11716386	11719206	REP_L1_Mus3	0
11720082	11724833	REP_MMETn-int	24
11726519	11732722	REP_MMVL30-int	3
11739768	11742823	REP_Lx3_Mus	0
11755294	11761733	REP_MERVL-int	3
11788204	11796375	REP_RLTR6-int	1
11802315	11806334	REP_MMERVK10C-int	0
11806654	11809748	REP_L1Md_A	0
11809751	11813233	REP_L1_Mur2	0
11845007	11849415	REP_MMERVK10C-int	0
11849722	11852912	REP_L1Md_A	0
11852915	11856453	REP_L1_Mur2	0
11856548	11859610	REP_L1_Mus2	0
11860459	11867701	REP_MMETn-int	8
11870774	11872889	REP_ORR1A2-int	0
11879508	11882608	REP_Lx3_Mus	0
11885408	11891036	REP_L1Md_F3	1
11905776	11908199	REP_L1_Mm	0
11908325	11913556	REP_ETnERV2-int	1
11913558	11915817	REP_IAPEy-int	0
11927895	11931166	REP_Lx3C	0
11939951	11949051	REP_L1Md_A	231
11949054	11951668	REP_MMETn-int	121
11991606	11994615	REP_Lx3_Mus	0
12004603	12012356	REP_MMETn-int	30
12013484	12015618	REP_L1_Mur2	0
12015621	12018435	REP_L1Md_A	0
12019028	12023844	REP_IAP-d-int	0
12064550	12072334	REP_RLTR6-int	4
12073612	12080073	REP_ETnERV-int	428
12107985	12110994	REP_Lx3_Mus	0
12114916	12117088	REP_ORR1A2-int	0
12120998	12128738	REP_MMETn-int	22
12129865	12131992	REP_L1_Mur2	0
12131995	12134809	REP_L1Md_A	0
12135402	12140229	REP_IAP-d-int	0
12159516	12161527	REP_IAPEz-int	1
12161529	12168186	REP_L1Md_T	5
12186854	12192641	REP_MuRRS-int	3
12203375	12206444	REP_Lx3_Mus	0
12214990	12218405	REP_L1_Mus3	0
12218711	12222235	REP_Lx	0
12222244	12227374	REP_Lx	0
12229802	12236585	REP_L1Md_A	10
12242627	12246171	REP_L1Md_F2	1
12250619	12253570	REP_L1Md_F2	0
12265321	12270636	REP_Lx5	0
12279394	12282783	REP_RLTR45-int	1
12282809	12285550	REP_L1_Mur1	0
12291201	12296705	REP_L1Md_F	0
12306459	12308896	REP_MERVL-int	0
12311740	12314301	REP_L1_Mus1	0
12323009	12329737	REP_L1_Mus1	0
12330778	12333411	REP_RLTR13D3	0
12333422	12335543	REP_L1VL2	0
12347975	12351676	REP_Lx2	0
12352399	12357383	REP_L1Md_F2	1
12375752	12382923	REP_L1Md_A	8
12387041	12389927	REP_IAP-d-int	1
12412118	12416008	REP_RLTR1B-int	0
12423596	12429655	REP_Lx	0
12454745	12458769	REP_L1Md_A	2
12473602	12475861	REP_ETnERV2-int	0
12478474	12484863	REP_L1Md_F2	0
12486071	12489516	REP_L1VL4	0
12511189	12514865	REP_L1_Mus2	0
12528398	12532249	REP_ETnERV-int	0
12548323	12550814	REP_Lx	0
12603320	12605593	REP_Lx	0
12605668	12608501	REP_L1VL2	0
12636396	12642617	REP_L1Md_A	3
12644327	12646731	REP_Lx	1
12650361	12653442	REP_Lx3A	0
12655218	12662043	REP_L1Md_A	2
12667141	12670927	REP_L1Md_T	1
12679637	12684711	REP_L1_Mur3	0
12695429	12698123	REP_MERVL-int	0
12713128	12722532	REP_L1Md_F2	0
12749512	12752780	REP_L1Md_F2	0
12791827	12795368	REP_ETnERV2-int	0
12803330	12805789	REP_L1_Mur2	0
12813134	12822658	REP_L1_Mus1	2
12822870	12829481	REP_L1Md_F3	1
12829505	12832171	REP_L1Md_T	1
12836569	12844175	REP_L1_Mus1	1
12863320	12868484	REP_L1_Mm	0
12868555	12875624	REP_L1Md_T	24
12875628	12879047	REP_L1_Mur2	0
12898868	12902887	REP_L1VL1	0
12917069	12921363	REP_L1VL4	0
12921579	12925193	REP_L1Md_T	3
12932380	12934412	REP_ORR1B1-int	0
12937164	12943333	REP_L1Md_T	4
12955470	12959791	REP_L1Md_F2	0
12959814	12971096	REP_L1Md_T	8
12971104	12975426	REP_L1Md_F	0
12979026	12982015	REP_ORR1A1-int	1
13010580	13014601	REP_L1_Mus2	0
13016211	13018398	REP_L1_Mur2	0
13018894	13025197	REP_L1_Mus1	1
13035414	13039277	REP_L1_Mur1	0
13041278	13043902	REP_L1VL2	0
13049250	13051457	REP_L1_Mur2	0
13059092	13062318	REP_L1_Mus1	0
13105739	13111293	REP_L1Md_F2	3
13111720	13118314	REP_L1Md_T	5
13119596	13121718	REP_RLTR13B1	0
13122843	13133580	REP_L1Md_T	18
13148510	13151002	REP_L1_Mur3	0
13151041	13157930	REP_L1Md_F2	0
13158369	13165727	REP_Lx	0
13170357	13181045	REP_L1Md_T	3
13195654	13199136	REP_L1_Mur2	0
13210200	13214664	REP_L1Md_F2	0
13228031	13236242	REP_L1Md_F2	1
13246706	13252280	REP_L1Md_F2	0
13257429	13265553	REP_L1Md_A	12
13265561	13267715	REP_L1Md_T	4
13281914	13285439	REP_L1Md_F2	0
13285446	13294789	REP_L1Md_F2	1
13306198	13314617	REP_Lx	7
13314629	13316688	REP_Lx2	0
13339955	13345368	REP_L1Md_T	13
13350039	13352768	REP_L1VL2	0
13413487	13415531	REP_Lx5	7
13440482	13444065	REP_L1_Mm	0
13460518	13462832	REP_RLTR18-int	0
13646039	13648860	REP_L1Md_F3	4
13665731	13668398	REP_L1VL2	0
13692116	13697237	REP_Lx3B	0
13697413	13703562	REP_L1Md_F2	1
13710500	13715038	REP_L1VL4	1
13718164	13721634	REP_Lx2	0
13727362	13734752	REP_L1Md_A	3
13740307	13744488	REP_L1VL1	0
13746520	13752847	REP_Lx	0
13753858	13762268	REP_MMERGLN-int	89
13766664	13770339	REP_L1Md_F	1
13771810	13779025	REP_MERVL-int	11
13789572	13793832	REP_Lx2A1	0
13794862	13797593	REP_L1_Mur3	0
13806169	13810743	REP_L1Md_F2	0
13811044	13816457	REP_L1Md_T	9
13817772	13822314	REP_L1Md_F	2
13837330	13843872	REP_MERVL-int	7
13934265	13940523	REP_Lx3B	2
13948662	13950702	REP_Lx3_Mus	0
13994775	14008768	REP_L1Md_A	14
14029625	14036083	REP_L1Md_F	3
14038808	14041152	REP_RMER1C	0
14043777	14050932	REP_Lx2B	1
14052268	14054978	REP_L1_Mus2	0
14060775	14064743	REP_L1VL4	0
14066448	14072615	REP_L1Md_T	5
14076361	14081522	REP_L1Md_F2	0
14083653	14085688	REP_RLTR13D1	0
14085698	14088440	REP_RLTR10-int	0
14088673	14095024	REP_L1Md_T	3
14104586	14107166	REP_L1Md_A	6
14111731	14118586	REP_L1Md_F2	1
14121247	14125736	REP_L1Md_T	1
14125750	14135306	REP_L1_Mus4	0
14143322	14145673	REP_Lx5	0
14146869	14153942	REP_Lx2	0
14159849	14163328	REP_RLTR25B	0
14163333	14169645	REP_RLTR45-int	2
14171131	14184822	REP_L1Md_A	7
14185777	14188402	REP_Lx3_Mus	0
14190260	14193679	REP_L1_Mur1	0
14194713	14197091	REP_L1Md_F	0
14199548	14206906	REP_L1Md_T	2
14215845	14221878	REP_L1Md_F2	0
14230194	14232232	REP_L1_Mus3	0
14256740	14259676	REP_RLTR45-int	0
14264234	14267131	REP_MYSERV6-int	0
14270364	14272583	REP_L1_Mus2	0
14274254	14278203	REP_Lx	0
14279833	14282932	REP_RLTR45-int	0
14287516	14292260	REP_L1Md_T	4
14292314	14296112	REP_L1_Mur1	0
14300384	14303269	REP_L1Md_F2	0
14310308	14313399	REP_L1_Mus1	0
14324925	14330487	REP_L1Md_F3	0
14330491	14335701	REP_L1Md_F	0
14341887	14350127	REP_MMETn-int	1978
14355600	14361985	REP_L1Md_T	12
14365576	14368517	REP_RLTR45-int	0
14372936	14375995	REP_MYSERV6-int	0
14378107	14381022	REP_L1_Mus2	0
14404678	14409451	REP_L1Md_F	0
14409462	14415016	REP_L1Md_F2	0
14424283	14428988	REP_L1_Mus1	1
14437049	14440913	REP_L1VL4	0
14442996	14453549	REP_L1Md_F2	0
14454133	14456673	REP_ETnERV3-int	0
14457463	14460072	REP_Lx3_Mus	0
14461030	14464865	REP_Lx	0
14466545	14469957	REP_L1_Mus2	0
14472078	14479831	REP_L1Md_A	6
14479833	14483486	REP_L1Md_T	4
14483905	14488016	REP_ETnERV2-int	0
14488020	14493155	REP_L1_Mur2	1
14502978	14505764	REP_L1_Mur3	1
14506690	14516789	REP_L1Md_F2	0
14527080	14531597	REP_L1VL1	0
14531599	14538665	REP_L1Md_T	3
14544071	14546109	REP_L1_Mus3	0
14554325	14563953	REP_IAPEY3-int	0
14575666	14581846	REP_L1Md_A	0
14584250	14591675	REP_L1_Mus1	0
14594568	14598050	REP_L1VL4	0
14598518	14600682	REP_RLTR13A3	0
14601992	14607722	REP_RLTR45-int	0
14608612	14613362	REP_L1_Mur1	0
14613931	14616700	REP_ETnERV2-int	0
14617363	14620740	REP_Lx3_Mus	1
14621703	14625569	REP_Lx3C	0
14636471	14642658	REP_L1Md_T	3
14647963	14652160	REP_L1_Mur2	0
14660847	14663932	REP_L1_Mur3	0
14664395	14667801	REP_MusHAL1	1
14670705	14679805	REP_L1Md_T	41
14679866	14682377	REP_ETnERV2-int	1
14686724	14691756	REP_L1VL1	1
14702249	14705577	REP_ETnERV2-int	5
14710853	14715546	REP_L1_Mus1	6
14730705	14735981	REP_Lx3C	0
14736046	14743526	REP_L1Md_A	9
14746328	14756515	REP_L1Md_F2	1
14761874	14772020	REP_L1Md_F2	7
14772413	14778350	REP_L1VL1	0
14789550	14794091	REP_L1_Mus4	0
14795891	14799551	REP_Lx3C	0
14805497	14807717	REP_L1Md_F2	0
14816914	14819972	REP_L1_Mus1	0
14835875	14837960	REP_Lx2	0
14842880	14847554	REP_L1Md_F	0
14847561	14852654	REP_L1_Mus2	0
14862012	14872268	REP_Lx3C	0
14878072	14883648	REP_L1Md_A	4
14884596	14888844	REP_IAPEz-int	3
14909249	14912291	REP_L1_Mus2	0
14919601	14926076	REP_Lx4A	1
14955624	14961800	REP_L1Md_A	3
14962492	14967237	REP_L1VL1	1
14969684	14975677	REP_L1Md_T	1
14982246	14985477	REP_Lx	1
14985698	14988445	REP_L1VL1	0
14988871	14995612	REP_L1Md_A	4
15002593	15007010	REP_L1Md_F	2
15016946	15023265	REP_Lx2B	1
15029050	15031451	REP_L1Md_F	0
15034267	15037192	REP_Lx3C	0
15037194	15041044	REP_Lx2B	0
15042932	15045628	REP_Lx3C	0
15063022	15065581	REP_Lx2	0
15066772	15069753	REP_L1Md_F	0
15080004	15086990	REP_L1_Mus1	0
15087001	15093449	REP_L1Md_F2	0
15094191	15097434	REP_IAPEY3-int	0
15136158	15140015	REP_Lx	2
15141334	15143574	REP_L1_Mus3	0
15143726	15145883	REP_L1_Mm	1
15157541	15160994	REP_L1_Mus1	3
15195284	15201731	REP_L1_Mus2	17
15211791	15219104	REP_Lx3A	1
15220405	15227506	REP_L1Md_F2	17
15231009	15233894	REP_L1Md_F2	0
15234426	15236626	REP_Lx2B	0
15242640	15244956	REP_MuRRS-int	0
15246432	15248945	REP_L1_Mur1	0
15253264	15259308	REP_L1Md_A	0
15264584	15274412	REP_L1Md_F2	0
15281335	15284040	REP_Lx3A	0
15284770	15287461	REP_Lx3A	0
15290831	15294616	REP_Lx3A	0
15313917	15319685	REP_L1Md_F	0
15320324	15327574	REP_MMETn-int	54
15330151	15332568	REP_IAPEY3-int	0
15342278	15345168	REP_L1_Mus2	1
15345670	15349093	REP_Lx2B	0
15357934	15360430	REP_L1_Mus3	0
15363665	15368347	REP_L1Md_F3	2
15368349	15371465	REP_MuRRS-int	0
15373700	15375970	REP_Lx3A	0
15375974	15379701	REP_L1Md_F2	0
15387486	15390398	REP_Lx3A	0
15390461	15394683	REP_Lx3A	0
15400065	15408323	REP_RLTR6-int	2
15408325	15410345	REP_IAPEz-int	1
15427171	15432335	REP_L1Md_F	0
15442690	15445555	REP_L1_Mus2	0
15446054	15450657	REP_Lx3C	0
15458491	15461607	REP_MuRRS-int	0
15463617	15465899	REP_Lx3A	0
15465905	15471090	REP_L1Md_F2	0
15475855	15479190	REP_Lx3A	0
15479583	15482445	REP_L1_Mus2	0
15482945	15487552	REP_Lx2B	0
15497705	15505155	REP_MuRRS-int	0
15507535	15511254	REP_L1Md_F2	0
15518897	15521494	REP_Lx3A	0
15521528	15523776	REP_Lx3A	0
15525078	15529054	REP_Lx3A	0
15536614	15542063	REP_L1Md_T	9
15542069	15544116	REP_L1Md_T	0
15546706	15549130	REP_L1_Mus3	0
15555252	15563829	REP_L1Md_T	32
15563831	15565881	REP_L1Md_T	3
15577648	15580506	REP_L1_Mus2	0
15581005	15583362	REP_L1Md_F2	0
15583410	15586959	REP_L1Md_T	3
15596971	15599784	REP_L1_Mus3	0
15601671	15608384	REP_L1Md_A	13
15615883	15622051	REP_L1Md_F3	0
15626764	15635699	REP_Lx3A	0
